id,absa_input,absa_target,data_origin
866645,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: desi era foarte aglomerat erau doar 2 case deschise si lumea de la cozi vocifera...in plin sezon ar fi bine sa fie mai variata gama de produse... SUNT SUPER INCANTATA CA BENEFICIEZI DE GARANTIA PRODUSELOR,CRED CA ESTE PRIMA DATA IN ROMANIA CAND INTALNESC GARANTIE(DOI ANI) LA ORICE TIP DE PRODUS CUMPARAT DINTR-UN MAGAZIN,FELICITARI!!!!</s>",environment is negative; service is negative; shop diversity is negative; return warranty is negative,random-concatenation
866649,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: SUNT SUPER INCANTATA CA BENEFICIEZI DE GARANTIA PRODUSELOR,CRED CA ESTE PRIMA DATA IN ROMANIA CAND INTALNESC GARANTIE(DOI ANI) LA ORICE TIP DE PRODUS CUMPARAT DINTR-UN MAGAZIN,FELICITARI!!!!. Sunt atras de varietatea produselor si preturile in general atractive.</s>",return warranty is negative; shop diversity is positive; price is positive,random-concatenation
866667,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Sunt atras de varietatea produselor si preturile in general atractive.. Sotul meu a testat aceste ghete pe un teren dur de fotbal. Prima impresie a fost de comfort , flexibilitate si durabilitate . Au o garantie de 2 ani ceea ce este un plus , se pot personaliza un alt plus .Sunt usori iar crampoanele sunt din cauciuc natural .Singurul minus care l-am gasit este ca nu se potrivesc numerele ceea ce as recomanda sa se mearga direct in magazin sa se achizioneze . Multumesc frumos Decathlon Romania !!! Mihaica Roxana</s>",shop diversity is positive; price is positive; product is positive; return warranty is negative,random-concatenation
866659,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Desi e mai mic ca cel de la Craiova,am gasit produse care acolo nu se gaseau.. Au fost respectate toate cerintele, data. Sa zicem ca pretul a fost putin cam mare, dar a fost ok.</s>",shop diversity is positive; delivery is positive; price is negative,random-concatenation
866673,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Au fost respectate toate cerintele, data. Sa zicem ca pretul a fost putin cam mare, dar a fost ok.. Sotul meu a testat aceste ghete pe un teren dur de fotbal. Prima impresie a fost de comfort , flexibilitate si durabilitate . Au o garantie de 2 ani ceea ce este un plus , se pot personaliza un alt plus .Sunt usori iar crampoanele sunt din cauciuc natural .Singurul minus care l-am gasit este ca nu se potrivesc numerele ceea ce as recomanda sa se mearga direct in magazin sa se achizioneze . Multumesc frumos Decathlon Romania !!! Mihaica Roxana</s>",delivery is positive; price is negative; product is positive; return warranty is negative,random-concatenation
866680,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Sunt necesare produse mai calitative la incaltaminte si mai variate.Preturile sunt accesibile si organizarea magazinului buna.. Sotul meu a testat aceste ghete pe un teren dur de fotbal. Prima impresie a fost de comfort , flexibilitate si durabilitate . Au o garantie de 2 ani ceea ce este un plus , se pot personaliza un alt plus .Sunt usori iar crampoanele sunt din cauciuc natural .Singurul minus care l-am gasit este ca nu se potrivesc numerele ceea ce as recomanda sa se mearga direct in magazin sa se achizioneze . Multumesc frumos Decathlon Romania !!! Mihaica Roxana</s>",price is positive; quality is negative; shop diversity is negative; shop organization is positive; product is positive; return warranty is negative,random-concatenation
866682,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Raport calitate/pret excelent, totul este conform descrierilor, nu prea am ce reprosa... Imi doresc cat mai multe site-uri/magazine la acelasi nivel!. Sotul meu a testat aceste ghete pe un teren dur de fotbal. Prima impresie a fost de comfort , flexibilitate si durabilitate . Au o garantie de 2 ani ceea ce este un plus , se pot personaliza un alt plus .Sunt usori iar crampoanele sunt din cauciuc natural .Singurul minus care l-am gasit este ca nu se potrivesc numerele ceea ce as recomanda sa se mearga direct in magazin sa se achizioneze . Multumesc frumos Decathlon Romania !!! Mihaica Roxana</s>",quality is positive; price is positive; tech support is positive; product is positive; return warranty is negative,random-concatenation
866696,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Sotul meu a testat aceste ghete pe un teren dur de fotbal. Prima impresie a fost de comfort , flexibilitate si durabilitate . Au o garantie de 2 ani ceea ce este un plus , se pot personaliza un alt plus .Sunt usori iar crampoanele sunt din cauciuc natural .Singurul minus care l-am gasit este ca nu se potrivesc numerele ceea ce as recomanda sa se mearga direct in magazin sa se achizioneze . Multumesc frumos Decathlon Romania !!! Mihaica Roxana. Cred ca, ar trebui :- sa se aduca si produse din colectiile de acum un an sau doi,- daca se poate solicita unor producator, a se combina mai multe nuante, culori pentru produse, combinatii pe culori si tente apropiate, mai deschise sau mai inchiseTichete/voucher pentru reduceri mai multe, ar atrage mai mult clinetul cate magazin, si ar face sa isi doreasca sa achizitioneze si mai mult, datorita acestora...o premiere la un interval de, pentru clientul care achizitionat de la o anumita marca...sau produs.Multumesc,</s>",product is positive; return warranty is negative; shop diversity is negative; promotions is negative,random-concatenation
866712,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Cred ca, ar trebui :- sa se aduca si produse din colectiile de acum un an sau doi,- daca se poate solicita unor producator, a se combina mai multe nuante, culori pentru produse, combinatii pe culori si tente apropiate, mai deschise sau mai inchiseTichete/voucher pentru reduceri mai multe, ar atrage mai mult clinetul cate magazin, si ar face sa isi doreasca sa achizitioneze si mai mult, datorita acestora...o premiere la un interval de, pentru clientul care achizitionat de la o anumita marca...sau produs.Multumesc,. O sa avem mereu cate un drum pe la voi, indiferent de anotimp.</s>",shop diversity is negative; promotions is negative; misc is neutral,random-concatenation
866717,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: O sa avem mereu cate un drum pe la voi, indiferent de anotimp.. am gasit ce am avut nevoie si personalul a fost foarte amabil</s>",misc is neutral; shop diversity is positive; staff competency is positive,random-concatenation
866726,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: am gasit ce am avut nevoie si personalul a fost foarte amabil. Ar trebui sa mai lucrati la partea de site. Mi se pare foarte stufos si complicat de utilizat.</s>,shop diversity is positive; staff competency is positive; tech support is negative,random-concatenation
866725,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Marfă de calitate, oferta bogata, reduceri atractive, organizare foarte buna, limitarea timpului de stat la coada prin noul sistem adoptat. Chiar daca termenul de livrare este cam mare atunci cand am avut nevoie am gasit solitii impreuna</s>",quality is positive; shop diversity is positive; promotions is positive; shop organization is positive; service is positive; staff competency is positive; delivery is negative,random-concatenation
866726,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Excelent din toate punctele de vedere. Articole de calitate și variate.. Chiar daca termenul de livrare este cam mare atunci cand am avut nevoie am gasit solitii impreuna</s>,quality is positive; shop diversity is positive; staff competency is positive; delivery is negative,random-concatenation
866730,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Gama, preturile, personalul toate sunt aspecte pozitive,pacat ca aveti si clienti care abuzeaza de testarea produselor.. Ar trebui sa mai lucrati la partea de site. Mi se pare foarte stufos si complicat de utilizat.</s>",shop diversity is positive; price is positive; staff competency is positive; environment is negative; tech support is negative,random-concatenation
866730,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Chiar daca termenul de livrare este cam mare atunci cand am avut nevoie am gasit solitii impreuna. Este placut sa gasesti tot ce iti doresti in acest magazin</s>,staff competency is positive; delivery is negative; shop diversity is positive,random-concatenation
866733,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Este placut sa gasesti tot ce iti doresti in acest magazin. Ar trebui sa mai lucrati la partea de site. Mi se pare foarte stufos si complicat de utilizat.</s>,shop diversity is positive; tech support is negative,random-concatenation
866737,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Ar trebui sa mai lucrati la partea de site. Mi se pare foarte stufos si complicat de utilizat.. Comanda a fost livrata in ca. 2 saptamani, dar in afara de durata lunga nu am nimic de obiectat! Merita mentionat ca marfa a fost impachetata constiincios si cu minim de ambalaje inutile, bravo decathlon!</s>",tech support is negative; delivery is negative; service is positive,random-concatenation
866742,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Comanda a fost livrata in ca. 2 saptamani, dar in afara de durata lunga nu am nimic de obiectat! Merita mentionat ca marfa a fost impachetata constiincios si cu minim de ambalaje inutile, bravo decathlon!. Revin intotdeauna cu mare placere in acest magazin. Mi-as dori doar sa fie mai multe :)</s>",delivery is negative; service is positive; misc is neutral,random-concatenation
866747,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Revin intotdeauna cu mare placere in acest magazin. Mi-as dori doar sa fie mai multe :). Site: nici acum nu există posibilitatea de a salva favorite, la fel ca site-urile Decathlon din alte țări.</s>",misc is neutral; tech support is negative,random-concatenation
866751,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Site: nici acum nu există posibilitatea de a salva favorite, la fel ca site-urile Decathlon din alte țări.. Un bonus mai mare pentru clientii fideli,va rugam!In rest,totul e ok.Felicitari!</s>",tech support is negative; promotions is negative,random-concatenation
866754,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Un bonus mai mare pentru clientii fideli,va rugam!In rest,totul e ok.Felicitari!. Usa rotativa de la intrare este stricata si copilul meu era sa isi prinda capul acolo :( Si eu si paznicul dvs. am intervenit repede... dar TREBUIE REPARATA/SCHIMBATA.</s>",promotions is negative; environment is negative; security is positive,random-concatenation
866758,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Usa rotativa de la intrare este stricata si copilul meu era sa isi prinda capul acolo :( Si eu si paznicul dvs. am intervenit repede... dar TREBUIE REPARATA/SCHIMBATA.. am recomandat acest magazin prietenilor si rudelor pentru produsele de calitate si pentru multitudinea de produse care se gasesc in acest magazin si pentru varietatea de produse si pentru preturile accesibile. Ce mai incolo si incoace un magazin nota 10 cu felicitari.</s>,environment is negative; security is positive; quality is positive; shop diversity is positive; price is positive,random-concatenation
866762,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: am recomandat acest magazin prietenilor si rudelor pentru produsele de calitate si pentru multitudinea de produse care se gasesc in acest magazin si pentru varietatea de produse si pentru preturile accesibile. Ce mai incolo si incoace un magazin nota 10 cu felicitari.. trebuie marita atentia in situatia in care lasati copii sa se joace in magazin.Se circula cu viteze mari si apar tot felul de accidente.Daca se intampla ceva grav nu o sa va ierte nimeni .Ar trebuie tot timpul avertizati prin statie si ca raspunderea revine parintilor!</s>,quality is positive; shop diversity is positive; price is positive; environment is negative,random-concatenation
866763,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Serviciul prestat ff bun.Ar trebui si masuri mari la produsele de imbracamintte.Nu toate persoanele sunt trase prin inel. trebuie marita atentia in situatia in care lasati copii sa se joace in magazin.Se circula cu viteze mari si apar tot felul de accidente.Daca se intampla ceva grav nu o sa va ierte nimeni .Ar trebuie tot timpul avertizati prin statie si ca raspunderea revine parintilor!</s>,shop diversity is negative; service is positive; environment is negative,random-concatenation
866768,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: trebuie marita atentia in situatia in care lasati copii sa se joace in magazin.Se circula cu viteze mari si apar tot felul de accidente.Daca se intampla ceva grav nu o sa va ierte nimeni .Ar trebuie tot timpul avertizati prin statie si ca raspunderea revine parintilor!. Am ramas cu o impresie placuta dupa vizitarea magazinului. Voi mai reveni</s>,environment is negative; misc is neutral,random-concatenation
866774,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Am ramas cu o impresie placuta dupa vizitarea magazinului. Voi mai reveni. Ar trebui adoptata o politica prin care sa existe o zona special amenajata pentru incercari de biciclete si trotinete si altele. Este usor dificil sa suporti copii cu trotinete care te folosesc drept obstacole sau chiar te lovesc.</s>,misc is neutral; environment is negative; shop organization is negative,random-concatenation
866778,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Ar trebui adoptata o politica prin care sa existe o zona special amenajata pentru incercari de biciclete si trotinete si altele. Este usor dificil sa suporti copii cu trotinete care te folosesc drept obstacole sau chiar te lovesc.. Un magazin asezat strategic pentru nevoile celor din imprejurul Bucurestiului.Multumim ca exixtati.</s>,environment is negative; shop organization is negative; misc is neutral,random-concatenation
866781,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Un magazin asezat strategic pentru nevoile celor din imprejurul Bucurestiului.Multumim ca exixtati.. Mi-a placut faptul ca am ajuns intr-o zi in care marfa era proaspat introdusa in magazin si am putut sa-mi aleg ce mi-a placut si am gasit masura mea.</s>,misc is neutral; shop diversity is positive,random-concatenation
866788,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Mi-a placut faptul ca am ajuns intr-o zi in care marfa era proaspat introdusa in magazin si am putut sa-mi aleg ce mi-a placut si am gasit masura mea.. Poate cei care folosesc biciclete, trotinete, etc. ar trebui sa fie mai atenti prin magazin, unii n-au nicio treaba....</s>",shop diversity is positive; environment is negative,random-concatenation
866795,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Poate cei care folosesc biciclete, trotinete, etc. ar trebui sa fie mai atenti prin magazin, unii n-au nicio treaba..... Experienta minunta in magazinul dvs. si placut impresionat de varietatea produselor. Ai de unde alege!!</s>",environment is negative; shop diversity is positive,random-concatenation
866797,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Experienta minunta in magazinul dvs. si placut impresionat de varietatea produselor. Ai de unde alege!!. Am facut comanda pentru un sort copii si inca nu am primit vreo veste, desi am fost asigurat ca in 3/4 zile se rezolva!</s>",shop diversity is positive; delivery is negative,random-concatenation
866806,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Am facut comanda pentru un sort copii si inca nu am primit vreo veste, desi am fost asigurat ca in 3/4 zile se rezolva!. atmosfera este una ok,personal amabil(mai ales baietii de la articolele de pescuit ) Calitatea wii-fi lasa de dorit,ar trebui sa investiti intr-un router mai de Doamne-ajuta. Este si in interesul magazinului,sa dea omul share ca-i cumpara copilului trotineta de la Decathlon ::))</s>",delivery is negative; environment is positive; service is negative; staff competency is positive,random-concatenation
866816,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: atmosfera este una ok,personal amabil(mai ales baietii de la articolele de pescuit ) Calitatea wii-fi lasa de dorit,ar trebui sa investiti intr-un router mai de Doamne-ajuta. Este si in interesul magazinului,sa dea omul share ca-i cumpara copilului trotineta de la Decathlon ::)). Produsele sunt foarte bune ! Comanda am primit o in cel mai scurt timp !</s>",environment is positive; service is negative; staff competency is positive; product is positive; delivery is positive,random-concatenation
866819,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Produsele sunt foarte bune ! Comanda am primit o in cel mai scurt timp !. Un magazin în care pot găsi cu ușurință ce îmi doresc.</s>,product is positive; delivery is positive; shop diversity is positive,random-concatenation
866821,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Un magazin în care pot găsi cu ușurință ce îmi doresc.. Multumesc pentru serviciul oferit, recomandarea mea este sa continuati la fel de bine si sa trimiteti cat mai multe oferte.</s>",shop diversity is positive; promotions is negative; service is positive,random-concatenation
866827,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Multumesc pentru serviciul oferit, recomandarea mea este sa continuati la fel de bine si sa trimiteti cat mai multe oferte.. Un magazin aerisit,destul de liber in jurul orei 13.Produse in trend la preturi accesibile.</s>",promotions is negative; service is positive; price is positive; environment is positive; shop diversity is positive,random-concatenation
866834,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Un magazin aerisit,destul de liber in jurul orei 13.Produse in trend la preturi accesibile.. Pentru ce este cardul de client?vreau sa primesc info.putem acumula puncte pt eventuale reduceri?</s>",price is positive; environment is positive; shop diversity is positive; misc is neutral,random-concatenation
866837,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Pentru ce este cardul de client?vreau sa primesc info.putem acumula puncte pt eventuale reduceri?. Produsele sunt la reducere doar pe hârtie, defapt reducerea e nesemnificativa...maxim 10%</s>",misc is neutral; promotions is negative,random-concatenation
866841,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Produsele sunt la reducere doar pe hârtie, defapt reducerea e nesemnificativa...maxim 10%. am comandat cateva articole pentru bicicleta, le-am primit intr-o saptamana, raport calitate/ pret foarte bun</s>",promotions is negative; delivery is positive; quality is positive; price is positive,random-concatenation
866846,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: am comandat cateva articole pentru bicicleta, le-am primit intr-o saptamana, raport calitate/ pret foarte bun. Viteza prea mare de deplasare a bicicletelor.Angajatii ar trebui sa tempereze in special copiii. In mod normal ar trebui un spatiu dedicat pt incercari mijloace de locomotie.</s>",delivery is positive; quality is positive; price is positive; environment is negative; staff competency is negative,random-concatenation
866847,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Căutați o soluție pentru a scurta timpul de predare a comenzilor.. Viteza prea mare de deplasare a bicicletelor.Angajatii ar trebui sa tempereze in special copiii. In mod normal ar trebui un spatiu dedicat pt incercari mijloace de locomotie.</s>,delivery is negative; environment is negative; staff competency is negative,random-concatenation
866850,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Viteza prea mare de deplasare a bicicletelor.Angajatii ar trebui sa tempereze in special copiii. In mod normal ar trebui un spatiu dedicat pt incercari mijloace de locomotie.. Produsele cautate au fost mutate, dar le-am gasit cu usurinta.</s>",environment is negative; staff competency is negative; shop organization is neutral,random-concatenation
866853,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Produsele cautate au fost mutate, dar le-am gasit cu usurinta.. Specificatiile pe site la o pompa manuala de bicicleta nu erau clare legate de accesoriile ce pot fi atasate, in sensul ca nu era mentionat daca sint incluse in pachet sau nu.</s>",shop organization is neutral; tech support is negative,random-concatenation
866855,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Specificatiile pe site la o pompa manuala de bicicleta nu erau clare legate de accesoriile ce pot fi atasate, in sensul ca nu era mentionat daca sint incluse in pachet sau nu.. Este foarte bine ca alții să știe dacă ne-a plăcut sau nu un produs cumpărat</s>",tech support is negative; misc is neutral,random-concatenation
866857,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Este foarte bine ca alții să știe dacă ne-a plăcut sau nu un produs cumpărat. Satisfacție globală : ExcelentAmabilitatea personalului :Excelent Prețuri atractive :BunVarietatea și disponibilitatea produselor :BunAtmosfera generală a magazinul</s>,misc is neutral; staff competency is positive; price is positive; shop diversity is positive; environment is positive,random-concatenation
866860,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Satisfacție globală : ExcelentAmabilitatea personalului :Excelent Prețuri atractive :BunVarietatea și disponibilitatea produselor :BunAtmosfera generală a magazinul. Am cumpărat un rucsac care avea termen de livrare comunicat când am dat comanda de 10 zile (aprovizionat din Franța) și a venit în 5.</s>,staff competency is positive; price is positive; shop diversity is positive; environment is positive; delivery is positive,random-concatenation
866868,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Am cumpărat un rucsac care avea termen de livrare comunicat când am dat comanda de 10 zile (aprovizionat din Franța) și a venit în 5.. Buna ziua! As largi oferta de produse din gama mediu si mediu spre top (echipament alergare, arte martiale, tenis, fotbal, baschet etc.). Ceva mai multe branduri, mai multe modele. As lucra putin la optimizarea servirii clientilor - numarul angajatilor din departamente, uneori este insuficient. Totusi, atitudinea lor este foarte frumoasa.</s>",delivery is positive; staff availability is negative; staff competency is positive; shop diversity is negative,random-concatenation
866875,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Buna ziua! As largi oferta de produse din gama mediu si mediu spre top (echipament alergare, arte martiale, tenis, fotbal, baschet etc.). Ceva mai multe branduri, mai multe modele. As lucra putin la optimizarea servirii clientilor - numarul angajatilor din departamente, uneori este insuficient. Totusi, atitudinea lor este foarte frumoasa.. Timpul de dizolvare completă în apa este mai mare in comparație cu varianta la cantitate mai mică care se dizolva instant.</s>",staff availability is negative; staff competency is positive; shop diversity is negative; misc is neutral,random-concatenation
866881,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Timpul de dizolvare completă în apa este mai mare in comparație cu varianta la cantitate mai mică care se dizolva instant.. Un magazin mare si curat. Articolele de imbracaminte cat si cele specifice anumitor activitati spotive sunt bine organizate pe raioane. Personalul este amabil dar nu foarte bine organizat.</s>,misc is neutral; staff competency is positive; environment is negative; shop organization is positive,random-concatenation
866885,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Bought it a bit bigger because for autumn and winter with jackets under it its getting tight.. Un magazin mare si curat. Articolele de imbracaminte cat si cele specifice anumitor activitati spotive sunt bine organizate pe raioane. Personalul este amabil dar nu foarte bine organizat.</s>,misc is neutral; staff competency is positive; environment is negative; shop organization is positive,random-concatenation
866888,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Un magazin mare si curat. Articolele de imbracaminte cat si cele specifice anumitor activitati spotive sunt bine organizate pe raioane. Personalul este amabil dar nu foarte bine organizat.. Nu este prima data cand comand si pot spune ca de fiecare data am fost multumit de modul si promptitudinea cu care a fost onorata comanda . Multumesc !</s>,staff competency is positive; environment is negative; shop organization is positive; delivery is positive,random-concatenation
866893,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Nu este prima data cand comand si pot spune ca de fiecare data am fost multumit de modul si promptitudinea cu care a fost onorata comanda . Multumesc !. Am gasit mereu ce am cautat. Nu am plecat niciodată dezamăgită. Dar am rămas mereu cu cardul mai usor :))</s>,delivery is positive; shop diversity is positive,random-concatenation
866897,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Am gasit mereu ce am cautat. Nu am plecat niciodată dezamăgită. Dar am rămas mereu cu cardul mai usor :)). Baietii sunt destul de rapizi și buni in ceea ce fac deci, nu prea am ce sa le reproșez.</s>",shop diversity is positive; service is positive; staff competency is positive,random-concatenation
866899,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Baietii sunt destul de rapizi și buni in ceea ce fac deci, nu prea am ce sa le reproșez.. Site-ul ar putea sa mai fie imbunatatit pentru device-uri android. De exemplu, eu folosesc o tableta android si atunci cand vroiam sa vad detaliile comenzii de pe tableta nu imi aparea semnul """"+"""" pentru expandare si vizualizare detalii. Si nici filtrele nu merg prea bine cand folosesc tableta. Per total, experienta de folosire a site-ului a fost ok. Comunicarea a fost buna.</s>",service is positive; staff competency is positive; tech support is negative,random-concatenation
866901,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Site-ul ar putea sa mai fie imbunatatit pentru device-uri android. De exemplu, eu folosesc o tableta android si atunci cand vroiam sa vad detaliile comenzii de pe tableta nu imi aparea semnul """"+"""" pentru expandare si vizualizare detalii. Si nici filtrele nu merg prea bine cand folosesc tableta. Per total, experienta de folosire a site-ului a fost ok. Comunicarea a fost buna.. Ce coloană de apă au corturile? 2000,3000...? Mai pe un limbaj universal, așa cum folosesc alte firme producătoare de corturi și altele.</s>",tech support is negative; misc is neutral,random-concatenation
866909,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Ce coloană de apă au corturile? 2000,3000...? Mai pe un limbaj universal, așa cum folosesc alte firme producătoare de corturi și altele.. Prețul a doua șuruburi este de 10 RON , cod 8163737 , exorbitant . Acestea costa circa 1 RON bucata in orice magazin de bricolaj .</s>",misc is neutral; price is negative,random-concatenation
866917,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Prețul a doua șuruburi este de 10 RON , cod 8163737 , exorbitant . Acestea costa circa 1 RON bucata in orice magazin de bricolaj .. am fost in Decathlon la Bilbao ...sunt organizati mult mai bine ...si parca mai aprovizionati :)</s>",price is negative; shop diversity is positive; shop organization is positive,random-concatenation
866926,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: am fost in Decathlon la Bilbao ...sunt organizati mult mai bine ...si parca mai aprovizionati :). Am recuperat telefonul uitat de fiul meu in cabina de probe. Multumesc!</s>,shop diversity is positive; shop organization is positive; security is positive,random-concatenation
866924,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Atmosfera generala a magazinului a fost una buna, singurul lucru pe care l-as imbunatati ar fi marirea stocului de produse, in special pentru produsele de sezon.. Noua organizare este una foarte buna,preturi atrctive,per total totul este ok.</s>",environment is positive; shop diversity is negative; shop organization is positive; price is positive,random-concatenation
866930,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Noua organizare este una foarte buna,preturi atrctive,per total totul este ok.. Am recuperat telefonul uitat de fiul meu in cabina de probe. Multumesc!</s>",shop organization is positive; price is positive; security is positive,random-concatenation
866932,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Magazin elegant, produse de calitate, diverse, frumos prezentate, atmosfera de vacanța ..... Am recuperat telefonul uitat de fiul meu in cabina de probe. Multumesc!</s>",environment is positive; quality is positive; shop diversity is positive; shop organization is positive; security is positive,random-concatenation
866937,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Am recuperat telefonul uitat de fiul meu in cabina de probe. Multumesc!. Magazinul e ok, avea in stoc ce nu am gasit in Militari si viceversa...</s>",security is positive; shop diversity is positive,random-concatenation
866942,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Magazinul e ok, avea in stoc ce nu am gasit in Militari si viceversa.... magazinul e OK, poate mai mult personal care sa dea lamuriri despre marfa.</s>",shop diversity is positive; staff availability is negative,random-concatenation
866943,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Este un magazin aproape de mine si este aprovizionat cu produse in permanenta.. magazinul e OK, poate mai mult personal care sa dea lamuriri despre marfa.</s>",shop diversity is positive; staff availability is negative,random-concatenation
866946,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: magazinul e OK, poate mai mult personal care sa dea lamuriri despre marfa.. #Atelier- Multumit,de personal si lucrarea facuta excelent ,multumesc!!! Recomand pe Ovidiu :-)</s>",staff availability is negative; service is positive; staff competency is positive,random-concatenation
866953,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Ora era cam tarzie și probabil personalul era cam obosit. Am stat câteva minute bine sa găsim pe cineva care sa ne ofere informații cu privire la camere pt bicicleta. Dar, pana la urma, totul s-a rezolvat.. Pentru mine e un loc bun de cumparaturi pentru copii...</s>",staff competency is negative; staff availability is negative; misc is neutral,random-concatenation
866954,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: #Atelier- Multumit,de personal si lucrarea facuta excelent ,multumesc!!! Recomand pe Ovidiu :-). Pentru mine e un loc bun de cumparaturi pentru copii...</s>",service is positive; staff competency is positive; misc is neutral,random-concatenation
866955,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Am gasit ce am cautat , intotdeauna o placere sa ma plimb prin Decathlon.Personalul zambeste. Rupturi vizuale,un lucru absolut normal pentru perioada de dinaintea implantarii.Magazinul arata bine , angajatii atenti la clienti, produsele ca intotdeauna de calitate.. Pentru mine e un loc bun de cumparaturi pentru copii...</s>",staff competency is positive; quality is positive; shop diversity is positive; environment is positive; misc is neutral,random-concatenation
866962,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Pentru mine e un loc bun de cumparaturi pentru copii.... Magazin ft bine aprovizionat, alerg zilnic pe zgura , la alergare găsești tot ce dorești, vânzători ft amabili și pregătiți , va recomand sa o contactați pe Anca, cunoaște ft bine produsele si echipamentele.</s>",misc is neutral; shop diversity is positive; staff competency is positive,random-concatenation
866963,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Nagyon tetszik és nagyon meg vagyok elégedve a kalózos bringával. :-). Magazin ft bine aprovizionat, alerg zilnic pe zgura , la alergare găsești tot ce dorești, vânzători ft amabili și pregătiți , va recomand sa o contactați pe Anca, cunoaște ft bine produsele si echipamentele.</s>",misc is neutral; shop diversity is positive; staff competency is positive,random-concatenation
