text,id,aspects_polarities,annotator,all_categories,all_categories_old,all_polarities,data_origin,text_cleaned
"O singura casa d eschisă, 6 angajati stăteau la taclale, iar coada la acea casă era de cel putin 12-15 persoane.",434201,"{'choices': ['service - negative', 'staff competency - negative']}",26,service; staff competency,service; staff competency,Negative; Negative,manual,"O singura casa d eschisă, 6 angajati stăteau la taclale, iar coada la acea casă era de cel putin 12-15 persoane."
"Pretul este imbatabil, calitatea si confortul nu.Ghete incomode, dar suficient de durabile.Calapod mult prea lat, din cauza caruia nu ofera deloc sustinere laterala.Nici marimea care imi venea fixa in lungime nu se aseza suficient de strans pe latimea piciorului.Au fost necesare prea multe purtari pentru a se forma pe fizionomia piciorului, timp in care am suferit numeroase bataturi si chiar am pierdut o unghie de la degetul mare.Le-am purtat ocazional aproape 3 ani, la intervale de 2/3 saptamani, timp de cateva ore la fiecare purtare, preponderent in oras si de cateva ori pe traseu montan.",434202,"{'choices': ['price - positive', 'product - positive', 'product - negative']}",26,price; product; product,price; product,Positive; Positive; Negative,manual,"Pretul este imbatabil, calitatea si confortul nu.Ghete incomode, dar suficient de durabile.Calapod mult prea lat, din cauza caruia nu ofera deloc sustinere laterala.Nici marimea care imi venea fixa in lungime nu se aseza suficient de strans pe latimea piciorului.Au fost necesare prea multe purtari pentru a se forma pe fizionomia piciorului, timp in care am suferit numeroase bataturi si chiar am pierdut o unghie de la degetul mare.Le-am purtat ocazional aproape 3 ani, la intervale de 2/3 saptamani, timp de cateva ore la fiecare purtare, preponderent in oras si de cateva ori pe traseu montan."
Buna ziua. Odata cu introducerea marimilor New Size am cautat mai ales la pantaloni mrime care sa cuprinda Lungimi mai scurte . Fiind putin mai scund doresc sa cumpar la pantaloni marime L cu lungime 32. dar mu este . sunt aceleasi marimi la toate raioanele.in rest totul okmultumesc,434203,shop diversity - negative,26,shop diversity,shop diversity,Negative,manual,Buna ziua. Odata cu introducerea marimilor New Size am cautat mai ales la pantaloni mrime care sa cuprinda Lungimi mai scurte . Fiind putin mai scund doresc sa cumpar la pantaloni marime L cu lungime 32. dar mu este . sunt aceleasi marimi la toate raioanele.in rest totul okmultumesc
"Desi am un card, nu-mi este util! Reducerile nu se vad, cel putin la geaca 279-puf si pene rata.",434204,promotions - negative,26,promotions,promotions,Negative,manual,"Desi am un card, nu-mi este util! Reducerile nu se vad, cel putin la geaca 279-puf si pene rata."
"Schimbare poziționare produse și implicit lipsa multora dintre acestea, chiar dacă, probabil, disponibile.",434205,"{'choices': ['shop organization - negative', 'shop diversity - negative']}",26,shop organization; shop diversity,shop organization; shop diversity,Negative; Negative,manual,"Schimbare poziționare produse și implicit lipsa multora dintre acestea, chiar dacă, probabil, disponibile."
"Unul dintre produse, nu a corespuns cu cel din prezentarea de pe site, unde gluga era detasabila iar produsul pe care l am primit are gluga cusută!",434206,shop organization - negative,26,shop organization,shop organization,Negative,manual,"Unul dintre produse, nu a corespuns cu cel din prezentarea de pe site, unde gluga era detasabila iar produsul pe care l am primit are gluga cusută!"
"Am achizitionat acest produs pentru munte si i-am purtat de doua ori pana sa se rupa nasturele (capsa) de la ei, din senin. A cazut cand ii impachetam, nu cand inchideam/deschideam capsa.Un alt aspect negativ il reprezinta crioul. Este foarte prost. Mult prea lungi pentru marimea S (si cu clapari erau foarte lungi).Ca si aspecte pozitive, grosimea si impermeabilitatea materialului. Doar din acest motiv am oferit 2 stele in loc de una.Per ansamblu, produsul nu isi merita banii si nu il recomand (rar se intampla sa nu fiu multumit de produsele decathlon, dar acum este una dintre situatii).",434207,"{'choices': ['product - positive', 'product - negative', 'quality - positive', 'quality - negative']}",26,product; product; quality; quality,product; quality,Positive; Negative; Positive; Negative,manual,"Am achizitionat acest produs pentru munte si i-am purtat de doua ori pana sa se rupa nasturele (capsa) de la ei, din senin. A cazut cand ii impachetam, nu cand inchideam/deschideam capsa.Un alt aspect negativ il reprezinta crioul. Este foarte prost. Mult prea lungi pentru marimea S (si cu clapari erau foarte lungi).Ca si aspecte pozitive, grosimea si impermeabilitatea materialului. Doar din acest motiv am oferit 2 stele in loc de una.Per ansamblu, produsul nu isi merita banii si nu il recomand (rar se intampla sa nu fiu multumit de produsele decathlon, dar acum este una dintre situatii)."
Am comandat un produs care figura pe stoc...si dupa data stabilita de livrare am fost sunat si anuntat ca de fapt produsul nu se gaseste pe stoc si ca trebuie comandat din Franta. ...nu mai am ce zice...,434208,service - negative,26,service,service,Negative,manual,Am comandat un produs care figura pe stoc...si dupa data stabilita de livrare am fost sunat si anuntat ca de fapt produsul nu se gaseste pe stoc si ca trebuie comandat din Franta. ...nu mai am ce zice...
"Sunt extrem de dezamăgită de serviciile Decathlon!!! Am dorit să achiziționez din magazin 2 perechi de gete de munte, iar în momentul în care am ajuns la casa de marcat am aflat că nu pot să plătesc produsul respectiv și să plec cu el acasă, cum este firesc să se întâmple în orice magazin normal, deoarece respectivele ghete nu pot fi trecute prin casa.  Ni s-a spus să așteptăm un pic să verifice....am așteptat aprox. 30 de min. după care ni s-a spus același lucru: nu putem cumpăra acele produse (deși acestea erau prezente la raft) și să așteptăm zilele următoare rezolvarea problemei care se presupunea ca tinând de partea informatică. Am plecat acasă dezamăgiți, iar dezamăgirea a fost și mai mare când ni s-a telefonat pentru a ni se spune că acele ghete nu pot fi deloc achiziționate descoperindu-se nu știu ce defect! Chiar și cu această explicație, situația în sine o găsesc penibilă în contextul în care acele produse erau prezente la raft iar cu doar câteva zile în urmă puteau fi cumpărate! De ce aceste produse nu au fost verificate dinainte???? De ce se mai bate monedă pe faptul că produsele Dechatlon sunt testate de către specialiști, când produse cu defect ajung la raft în magazin! Întreaga întâmplare mi-a lăsat o puternică impresie de neseriozitate și lipsă de respect pentru consumator!",434209,"{'choices': ['service - negative', 'staff competency - negative', 'product - negative']}",26,service; staff competency; product,service; staff competency; product,Negative; Negative; Negative,manual,"Sunt extrem de dezamăgită de serviciile Decathlon!!! Am dorit să achiziționez din magazin 2 perechi de gete de munte, iar în momentul în care am ajuns la casa de marcat am aflat că nu pot să plătesc produsul respectiv și să plec cu el acasă, cum este firesc să se întâmple în orice magazin normal, deoarece respectivele ghete nu pot fi trecute prin casa. Ni s-a spus să așteptăm un pic să verifice....am așteptat aprox. 30 de min. după care ni s-a spus același lucru: nu putem cumpăra acele produse (deși acestea erau prezente la raft) și să așteptăm zilele următoare rezolvarea problemei care se presupunea ca tinând de partea informatică. Am plecat acasă dezamăgiți, iar dezamăgirea a fost și mai mare când ni s-a telefonat pentru a ni se spune că acele ghete nu pot fi deloc achiziționate descoperindu-se nu știu ce defect! Chiar și cu această explicație, situația în sine o găsesc penibilă în contextul în care acele produse erau prezente la raft iar cu doar câteva zile în urmă puteau fi cumpărate! De ce aceste produse nu au fost verificate dinainte???? De ce se mai bate monedă pe faptul că produsele Dechatlon sunt testate de către specialiști, când produse cu defect ajung la raft în magazin! Întreaga întâmplare mi-a lăsat o puternică impresie de neseriozitate și lipsă de respect pentru consumator!"
"Rafturi aproape goale, preturi lipsa de la raft, produse putine fata de magazinul similar din Brasov",434210,"{'choices': ['shop diversity - negative', 'shop organization - negative']}",26,shop diversity; shop organization,shop diversity; shop organization,Negative; Negative,manual,"Rafturi aproape goale, preturi lipsa de la raft, produse putine fata de magazinul similar din Brasov"
"Am luat o pereche de ochelari max bones S3 sezonul trecut. Am luat acum un ecran S2,am facut retur pt ca desi cutia e identica, nu se potriveau. Problema mea ramane: nu gasesc niciunde un ecran S1 sau S2 pt ochelarii wedze si desi colegii dvs au cautat in aplicatia lor, nu au gasit nimic. Cred ca e neacceptabil ca la nici un an sa nu mai poti gasi nimic. Si anul trecut am cautat, in zadar.Daca imi puteti spune cum pot comanda, as aprecia ajutorul.Nu ma intereseaza sa publicati, as prefera doar ajutorul.",434211,"{'choices': ['product - negative', 'shop diversity - negative']}",26,product; shop diversity,product; shop diversity,Negative; Negative,manual,"Am luat o pereche de ochelari max bones S3 sezonul trecut. Am luat acum un ecran S2,am facut retur pt ca desi cutia e identica, nu se potriveau. Problema mea ramane: nu gasesc niciunde un ecran S1 sau S2 pt ochelarii wedze si desi colegii dvs au cautat in aplicatia lor, nu au gasit nimic. Cred ca e neacceptabil ca la nici un an sa nu mai poti gasi nimic. Si anul trecut am cautat, in zadar.Daca imi puteti spune cum pot comanda, as aprecia ajutorul.Nu ma intereseaza sa publicati, as prefera doar ajutorul."
"I had exchanged 2 pairs. Had to return the last one too. The bearings are not that good and keep failing. Went with CrankBrothers, no problems with them over 2 years.",434212,misc - neutral,26,misc,misc,Neutral,manual,"I had exchanged 2 pairs. Had to return the last one too. The bearings are not that good and keep failing. Went with CrankBrothers, no problems with them over 2 years."
Nu mai supraevaluati marcile comercializate. Ar fi bine sa veniti cu mai multe oferte speciale.,434213,"{'choices': ['price - negative', 'promotions - negative']}",26,price; promotions,price; promotions,Negative; Negative,manual,Nu mai supraevaluati marcile comercializate. Ar fi bine sa veniti cu mai multe oferte speciale.
"O singura casa deschisa si coada de 5 persoane desi magazinul nu era foarte aglomerat.Rotile de rezerva pentru trotinete sunt doar negre, desi trotinetele vin cu roti albastre.",434214,service - negative,26,service,service,Negative,manual,"O singura casa deschisa si coada de 5 persoane desi magazinul nu era foarte aglomerat.Rotile de rezerva pentru trotinete sunt doar negre, desi trotinetele vin cu roti albastre."
"Am cerut factura pe firma au făcut pe pf , am cerut o adresa au trimis pe alta.comanda a fost făcut telefonic iar datele de facturare au fost pe numele pe care am contul deși am specificat ca vreau factura pe firma.",434215,"{'choices': ['service - negative', 'staff competency - negative']}",26,service; staff competency,service; staff competency,Negative; Negative,manual,"Am cerut factura pe firma au făcut pe pf , am cerut o adresa au trimis pe alta.comanda a fost făcut telefonic iar datele de facturare au fost pe numele pe care am contul deși am specificat ca vreau factura pe firma."
Produsele nu au multe pretul la raft trebuie să umbli dupa angajat sa afli pretul,434216,shop organization - negative,26,shop organization,shop organization,Negative,manual,Produsele nu au multe pretul la raft trebuie să umbli dupa angajat sa afli pretul
Am dorit sa achizitionez cateva produse de la raionul de pescuit.acestea nu aveau pret.din cauza lipsei unui verificator.a trebuit sa merg pana la casa de marcat cu produsele pentru a stii pretul.,434217,"{'choices': ['service - negative', 'shop organization - negative']}",26,service; shop organization,service; shop organization,Negative; Negative,manual,Am dorit sa achizitionez cateva produse de la raionul de pescuit.acestea nu aveau pret.din cauza lipsei unui verificator.a trebuit sa merg pana la casa de marcat cu produsele pentru a stii pretul.
Am mers in magazinul Decathlon din VIVO Cluj pentru a returna un produs. Din pacate nu a fost receptionat de personal deoarece nu am avut bonul la mine.,434218,service - negative,26,service,service,Negative,manual,Am mers in magazinul Decathlon din VIVO Cluj pentru a returna un produs. Din pacate nu a fost receptionat de personal deoarece nu am avut bonul la mine.
"Angajatii ar putea invata mai bine prezentarea produselor. M-a dus in eroare spunandu-mi ca produsul nu este pe stoc, desi erau in fata lui cel putin 20 buc...nepasare din partea angajatilor.",434219,staff competency - negative,26,staff competency,staff competency,Negative,manual,"Angajatii ar putea invata mai bine prezentarea produselor. M-a dus in eroare spunandu-mi ca produsul nu este pe stoc, desi erau in fata lui cel putin 20 buc...nepasare din partea angajatilor."
"Cum am mai scris si datile trecute sunt total nemultumit de faptul ca magazinul este un adevarat poligon de incercare pentru toate obiectele pe care le au unii la indemana. Tot timpul trebuie sa te feresti de biciclete, trotine, migi de tenis, fluturasi de badminton ( chiar si printre rafturi). Vizita in magazin de data asta a fost un fel de atentat la siguranta familiei. Ca si cum ai merge pe o pista plina cu biciclisti in timp ce acestia pedaleaza in mare viteza sau pe un teren de badminton, tenis, etc. in timp ce se joaca respectivele meciuri pe ele. Ar trebui sa se amenajeze o zona de testare separata de zona comerciala unde sa se poata testa articolele dorite in voie. In zona comerciala nu ar trebui permisa testarea produselor, pentru a nu avea surpriza ca in timp ce studiezi un produs sa risti sa fii lovit de nu mai stiu ce, bicicleta, trotineta, minge, etc.",434220,environment - negative,26,environment,environment,Negative,manual,"Cum am mai scris si datile trecute sunt total nemultumit de faptul ca magazinul este un adevarat poligon de incercare pentru toate obiectele pe care le au unii la indemana. Tot timpul trebuie sa te feresti de biciclete, trotine, migi de tenis, fluturasi de badminton ( chiar si printre rafturi). Vizita in magazin de data asta a fost un fel de atentat la siguranta familiei. Ca si cum ai merge pe o pista plina cu biciclisti in timp ce acestia pedaleaza in mare viteza sau pe un teren de badminton, tenis, etc. in timp ce se joaca respectivele meciuri pe ele. Ar trebui sa se amenajeze o zona de testare separata de zona comerciala unde sa se poata testa articolele dorite in voie. In zona comerciala nu ar trebui permisa testarea produselor, pentru a nu avea surpriza ca in timp ce studiezi un produs sa risti sa fii lovit de nu mai stiu ce, bicicleta, trotineta, minge, etc."
"Din 3 variante de tricouri, nu am găsit mărime M la niciun. În schimb am luat pantalonii :)",434221,shop diversity - negative,26,shop diversity,shop diversity,Negative,manual,"Din 3 variante de tricouri, nu am găsit mărime M la niciun. În schimb am luat pantalonii :)"
"Buna ziua ,  personalul angajat lasa omul sa astepte ( spune ca se duce sa ia Marfa din magazine si nu se mai antoarce ) am stat si am asteptat 1ora pana a venit alta colega a dansei si am antrebat daca a gasit pe colega ei an magazine ca s-a dus sa caute cv si nu a mai venit . La care primesc raspuns ca , colega ei e la masa plecata . Am asteptat ca fraieru 1ora",434222,staff competency - negative,26,staff competency,staff competency,Negative,manual,"Buna ziua , personalul angajat lasa omul sa astepte ( spune ca se duce sa ia Marfa din magazine si nu se mai antoarce ) am stat si am asteptat 1ora pana a venit alta colega a dansei si am antrebat daca a gasit pe colega ei an magazine ca s-a dus sa caute cv si nu a mai venit . La care primesc raspuns ca , colega ei e la masa plecata . Am asteptat ca fraieru 1ora"
"O caciula buna daca tinem cont de cat costa,dar decathlonul are caciuli mult mai bune.",434223,"{'choices': ['price - positive', 'product - positive']}",26,price; product,price; product,Positive; Positive,manual,"O caciula buna daca tinem cont de cat costa,dar decathlonul are caciuli mult mai bune."
"Buna ziuaDe data aceasta sa știți ca nu am fost mulțumit, sunt un client vechi, dar mi s-a încurcat o comanda pe corturi si accesorii , atitudinea celor de acolo m-a deranjat am, fost la Cluj sa preiau o comanda telefonica, vânzătoarea ma plasează la domnișoara (doamna) manager si aceasta a vorbind foarte sfidător , mai si se uitau una la cealaltă si rădeau , lăsând la o parte ca a venit la mine cu mâncarea in mana si mâncând, nu știu dar ce politica aveți ca sa se mănânce in magazin in fata clientului si sa sa rada de acesta . """"bineînțeles s-a rezolvat"""" , produsele nu erau si am plecat cu mana goala, mulțumesc ca mi-ați făcut o zi buna.",434224,"{'choices': ['service - negative', 'shop diversity - negative', 'staff competency - negative']}",26,service; shop diversity; staff competency,service; shop diversity; staff competency,Negative; Negative; Negative,manual,"Buna ziuaDe data aceasta sa știți ca nu am fost mulțumit, sunt un client vechi, dar mi s-a încurcat o comanda pe corturi si accesorii , atitudinea celor de acolo m-a deranjat am, fost la Cluj sa preiau o comanda telefonica, vânzătoarea ma plasează la domnișoara (doamna) manager si aceasta a vorbind foarte sfidător , mai si se uitau una la cealaltă si rădeau , lăsând la o parte ca a venit la mine cu mâncarea in mana si mâncând, nu știu dar ce politica aveți ca sa se mănânce in magazin in fata clientului si sa sa rada de acesta . """"bineînțeles s-a rezolvat"""" , produsele nu erau si am plecat cu mana goala, mulțumesc ca mi-ați făcut o zi buna."
"Diferențe intre prețul afișat la raft și cel existent în sistemul informatic. În opinia mea raportul este 1/50 informare incorecta vs informare corecta. Foarte multe dintre produse, în special cele """"sfârșit de colecție"""" nu au atașată eticheta cu preț, motiv pentru sunt convins ca devin """"vânzări pierdute"""" . Fenomenul este agravat și de inexistenta unor verificatoare de preturi.Totodată, exista produse ce nu au eticheta de preț la raft!! Raport 1/80. Comparând cu magazinele de format foarte mare tip Hypermarket, unde nr de SKU-uri atinge și 10.000 și unde nu am observat aceasta lacuna, consider ca în cazul Decathlon-ului, dat fiind ca acest nr este mult mai redus, fenomenul atinge cote alarmante. În ultimul timp am observat ca a scăzut semnificativ procentajul produselor ce nu au informare în limba romana pe eticheta. Personal nu l-as considera o reușită, deoarece acest fenomen nu trebuia sa existe.",434225,"{'choices': ['shop organization - negative', 'service - negative']}",26,shop organization; service,shop organization; service,Negative; Negative,manual,"Diferențe intre prețul afișat la raft și cel existent în sistemul informatic. În opinia mea raportul este 1/50 informare incorecta vs informare corecta. Foarte multe dintre produse, în special cele """"sfârșit de colecție"""" nu au atașată eticheta cu preț, motiv pentru sunt convins ca devin """"vânzări pierdute"""" . Fenomenul este agravat și de inexistenta unor verificatoare de preturi.Totodată, exista produse ce nu au eticheta de preț la raft!! Raport 1/80. Comparând cu magazinele de format foarte mare tip Hypermarket, unde nr de SKU-uri atinge și 10.000 și unde nu am observat aceasta lacuna, consider ca în cazul Decathlon-ului, dat fiind ca acest nr este mult mai redus, fenomenul atinge cote alarmante. În ultimul timp am observat ca a scăzut semnificativ procentajul produselor ce nu au informare în limba romana pe eticheta. Personal nu l-as considera o reușită, deoarece acest fenomen nu trebuia sa existe."
trebuia sa stau 20 de minute pentru o factura.Nu cred ca este normal ca os ingura persoana trebuie sa se ocupe de retururi si facturi.Multumesc,434226,staff availability - negative,26,staff availability,staff availability,Negative,manual,trebuia sa stau 20 de minute pentru o factura.Nu cred ca este normal ca os ingura persoana trebuie sa se ocupe de retururi si facturi.Multumesc
"Am purtat o discutie contradictorie cu unul dintre angajatii Decathlon Berceni. In urma discutiei am ramas cu un gust amar vis-a-vis de intelegerea limpede, rationala si customer oriented a acelui angajat, al carui nume nu il stiu intrucat nu s-a prezentat si nici nu purta ecuson.Discutia s-a invartit in jurul unui defect pe care il prezinta o pereche de incaltari comandate. Acel domn a sustinut intr-un mod nu foarte deschis sau argumentativ faptul ca acea pereche nu are vre-un defect, dat fiind faptul ca orice produs cu defect este distrus, ca """"asa lucreaza pielea"""" s.a.m.d. In fapt, excesul de piele de pe talpa incaltarilor achizitionate este prost decupata, inestetic, inegal. In acord final cu angajatul Decathlon perechea de Newfeel este functionala, insa prezinta un defect estetic. Deci defect. Dar perechia nu este distrusa ci la mine dupa o asteptare etuziasta de mai bine de o luna a acestei comenzi. Din pacate, am cumparat-o.Stau la dispozitie oricui din partea magazinului cu detalii, poze, bonuri.",434227,"{'choices': ['delivery - negative', 'product - negative', 'quality - negative', 'staff competency - negative']}",26,delivery; product; quality; staff competency,delivery; product; quality; staff competency,Negative; Negative; Negative; Negative,manual,"Am purtat o discutie contradictorie cu unul dintre angajatii Decathlon Berceni. In urma discutiei am ramas cu un gust amar vis-a-vis de intelegerea limpede, rationala si customer oriented a acelui angajat, al carui nume nu il stiu intrucat nu s-a prezentat si nici nu purta ecuson.Discutia s-a invartit in jurul unui defect pe care il prezinta o pereche de incaltari comandate. Acel domn a sustinut intr-un mod nu foarte deschis sau argumentativ faptul ca acea pereche nu are vre-un defect, dat fiind faptul ca orice produs cu defect este distrus, ca """"asa lucreaza pielea"""" s.a.m.d. In fapt, excesul de piele de pe talpa incaltarilor achizitionate este prost decupata, inestetic, inegal. In acord final cu angajatul Decathlon perechea de Newfeel este functionala, insa prezinta un defect estetic. Deci defect. Dar perechia nu este distrusa ci la mine dupa o asteptare etuziasta de mai bine de o luna a acestei comenzi. Din pacate, am cumparat-o.Stau la dispozitie oricui din partea magazinului cu detalii, poze, bonuri."
"Înghesuiala, produse de sezon fara stoc, putini specialiști pentru ajutor; am fost totuși ajutați si am găsit unele lucruri, nu tot ce căutam.",434228,"{'choices': ['environment - negative', 'staff availability - negative', 'staff competency - positive', 'shop diversity - negative']}",26,environment; staff availability; staff competency; shop diversity,environment; staff availability; staff competency; shop diversity,Negative; Negative; Positive; Negative,manual,"Înghesuiala, produse de sezon fara stoc, putini specialiști pentru ajutor; am fost totuși ajutați si am găsit unele lucruri, nu tot ce căutam."
livrareaaa dureazaaaa. chiar nu stiu de ce dureaza asa mult,434229,delivery - negative,26,delivery,delivery,Negative,manual,livrareaaa dureazaaaa. chiar nu stiu de ce dureaza asa mult
"Chiar doream sa semnalez ca miercuri 13 aprilie la 13.30 am cumparat cateva produse platind cu cardul. Nu eram atenta pt ca vorbeam la telefon cu fetita mea si abia cand am ajuns acasa am vazut ca aveam pe bon si am platit un produs in plus, de aceeasi valoare cu o pereche de adidasi pe care I-am luat dar cu alta denumire. Magazinul era in Iasi si eu stau in Roman, asa ca am dat doar telefon si am vorbit cu directorul magazinului. Mi s-a spus sa vin cu bonul la orice magazin pentru returnarea sumei. Oricum, experienta a fost foarte neplacuta.",434230,staff competency - negative,26,staff competency,staff competency,Negative,manual,"Chiar doream sa semnalez ca miercuri 13 aprilie la 13.30 am cumparat cateva produse platind cu cardul. Nu eram atenta pt ca vorbeam la telefon cu fetita mea si abia cand am ajuns acasa am vazut ca aveam pe bon si am platit un produs in plus, de aceeasi valoare cu o pereche de adidasi pe care I-am luat dar cu alta denumire. Magazinul era in Iasi si eu stau in Roman, asa ca am dat doar telefon si am vorbit cu directorul magazinului. Mi s-a spus sa vin cu bonul la orice magazin pentru returnarea sumei. Oricum, experienta a fost foarte neplacuta."
Buna ziua.nu inteleg ce se intampla cu punctele de pe cardul de fidelitate.ca nu am ridicat pana acum nicio reducere si am foarte putine comparativ cu cate cumpărături am facut.va rog sa ma lamuriti.multumesc.,434231,service - negative,26,service,service,Negative,manual,Buna ziua.nu inteleg ce se intampla cu punctele de pe cardul de fidelitate.ca nu am ridicat pana acum nicio reducere si am foarte putine comparativ cu cate cumpărături am facut.va rog sa ma lamuriti.multumesc.
"Foarte buni, daca a-ti putea printa si emblema ar fi mult mai ok",434232,product - positive,26,product,product,Positive,manual,"Foarte buni, daca a-ti putea printa si emblema ar fi mult mai ok"
Sunt multumit de magazinul dvs. Si il recomand cu placere.,434233,misc - neutral,26,misc,misc,Neutral,manual,Sunt multumit de magazinul dvs. Si il recomand cu placere.
Preturile de la raft nu corespund cu cele de la casa.,434234,shop organization - negative,26,shop organization,shop organization,Negative,manual,Preturile de la raft nu corespund cu cele de la casa.
Nu mai comercializati tricourile polo si ati schimbat asezarea in magazin creeand dezorientare,434235,"{'choices': ['shop diversity - negative', 'shop organization - negative']}",26,shop diversity; shop organization,shop diversity; shop organization,Negative; Negative,manual,Nu mai comercializati tricourile polo si ati schimbat asezarea in magazin creeand dezorientare
"sectorul  de pescuit si  vanatoare  pe  care-l  frecventez curent  nu este  la  inaltimea   unui  standard  decent, dezordonat, diversitate  sub medie.",434236,"{'choices': ['shop diversity - negative', 'shop organization - negative']}",26,shop diversity; shop organization,shop diversity; shop organization,Negative; Negative,manual,"sectorul de pescuit si vanatoare pe care-l frecventez curent nu este la inaltimea unui standard decent, dezordonat, diversitate sub medie."
"Dupa spalarea recomandat la 30 grade,intorsi pe dos... s-au mai stramtat dar nu suficient,in fotografii au o linie mult mai  eleganta...la spalare a iesit mult culoare in apa deși pantalonul nu pare ca s-a decolorat...sper sa ma simt bine in ei i-am luat pentru calatorii...",434237,product - negative,26,product,product,Negative,manual,"Dupa spalarea recomandat la 30 grade,intorsi pe dos... s-au mai stramtat dar nu suficient,in fotografii au o linie mult mai eleganta...la spalare a iesit mult culoare in apa deși pantalonul nu pare ca s-a decolorat...sper sa ma simt bine in ei i-am luat pentru calatorii..."
fratilor faceti ceva cu casele alea ca merg foarte incet...in rest toate bune,434238,service - negative,26,service,service,Negative,manual,fratilor faceti ceva cu casele alea ca merg foarte incet...in rest toate bune
"Am stat la coada la o casa, am achitat iar pentru factura trebuia sa stau la alta coada ",434239,service - negative,26,service,service,Negative,manual,"Am stat la coada la o casa, am achitat iar pentru factura trebuia sa stau la alta coada"
un adevarat haos....poate si pentru ca e inca perioada aceasta ....,434240,shop organization - negative,26,shop organization,shop organization,Negative,manual,un adevarat haos....poate si pentru ca e inca perioada aceasta ....
Ceea ce e nemultumitor este calitatea serviciului de .livrare a comenzii. Desi coletul a ajuns la destinatie in timp scurt distribuitorului i-au trebuit 5 zile sa-l livreze.,434241,"{'choices': ['delivery - negative', 'service - positive']}",26,delivery; service,delivery; service,Negative; Positive,manual,Ceea ce e nemultumitor este calitatea serviciului de .livrare a comenzii. Desi coletul a ajuns la destinatie in timp scurt distribuitorului i-au trebuit 5 zile sa-l livreze.
"foarte multe rafturi goale, magazinul pare in curs de inchidere.",434242,shop diversity - negative,26,shop diversity,shop diversity,Negative,manual,"foarte multe rafturi goale, magazinul pare in curs de inchidere."
"La banii astia, am primit un costum copt, subred, care pur si simplu s-a rupt pe forma degetului cand l-am tras in sus pe corp ca sa se muleze. L-am lipit si l-am cusut, dar prevad o viata extrem de scurta. Sunt facute ieftin ca sa crape si sa cumperi altul. la maini mi-am taiat ieri unghiile intentionat pentru ca am ras de altii in reviewuri la alte costume pe care le-au sfasiat. Daca vreti ceva rezistent, cumparati un neopren clasic, cu panza pe exterior. Eu am vrut glideskin elastic pentru ca am deja unul clasic si este prea rigid. Daca as fi  suplimentat bugetul cu 10-20% poate cumparam de la un producator care chiar se specializeaza pe asa ceva.Voi reveni cu un calificativ legat de performantele lui in apa la sfarsitul sezonului.Deocamdata am observat ca pe maini in opreste circulatia sangelui dupa o ora fiind foarte strans. In restul zonelor vine perfect.",434243,"{'choices': ['price - negative', 'product - positive', 'product - negative', 'quality - positive', 'quality - negative']}",26,price; product; product; quality; quality,price; product; quality,Negative; Positive; Negative; Positive; Negative,manual,"La banii astia, am primit un costum copt, subred, care pur si simplu s-a rupt pe forma degetului cand l-am tras in sus pe corp ca sa se muleze. L-am lipit si l-am cusut, dar prevad o viata extrem de scurta. Sunt facute ieftin ca sa crape si sa cumperi altul. la maini mi-am taiat ieri unghiile intentionat pentru ca am ras de altii in reviewuri la alte costume pe care le-au sfasiat. Daca vreti ceva rezistent, cumparati un neopren clasic, cu panza pe exterior. Eu am vrut glideskin elastic pentru ca am deja unul clasic si este prea rigid. Daca as fi suplimentat bugetul cu 10-20% poate cumparam de la un producator care chiar se specializeaza pe asa ceva.Voi reveni cu un calificativ legat de performantele lui in apa la sfarsitul sezonului.Deocamdata am observat ca pe maini in opreste circulatia sangelui dupa o ora fiind foarte strans. In restul zonelor vine perfect."
